                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    527,                0.13496,                0.10465,                0.76505,                0.99229,                0.99238,                0.99197,                0.99197,                0.11373,                0.14515,                0.64279,              0.0048025,              0.0048025,              0.0048025
                    528,                0.13719,                 0.1085,                0.75772,                0.99229,                0.99238,                0.99121,                0.99121,                0.11653,                0.14774,                0.64301,              0.0047926,              0.0047926,              0.0047926
                    529,                 0.1371,                0.11114,                0.75845,                0.99077,                0.99085,                0.99074,                0.99074,                0.13066,                 0.1568,                0.64321,              0.0047827,              0.0047827,              0.0047827
                    530,                0.13474,                0.10554,                0.75793,                 0.9923,                0.99238,                0.99186,                0.99186,                0.12569,                0.16353,                0.64297,              0.0047728,              0.0047728,              0.0047728
                    531,                0.13615,                0.10566,                0.76153,                0.99382,                 0.9939,                0.99323,                0.99323,                0.12234,                0.16443,                0.64253,              0.0047629,              0.0047629,              0.0047629
                    532,                0.13786,                0.10745,                0.75309,                0.99687,                0.99695,                0.99445,                0.99445,                0.11418,                0.15243,                0.64255,               0.004753,               0.004753,               0.004753
                    533,                0.13586,                0.10874,                0.76453,                0.99535,                0.99543,                0.99312,                0.99312,                0.11204,                0.15075,                0.64255,              0.0047431,              0.0047431,              0.0047431
                    534,                0.13602,                0.10614,                0.76624,                0.99535,                0.99543,                0.99285,                0.99285,                0.12456,                0.16278,                0.64276,              0.0047332,              0.0047332,              0.0047332
                    535,                0.13529,                0.11163,                0.76571,                0.99687,                0.99695,                0.99392,                0.99392,                0.12552,                0.15697,                0.64277,              0.0047233,              0.0047233,              0.0047233
                    536,                0.13146,                0.10543,                 0.7587,                0.99839,                0.99848,                  0.995,                  0.995,                0.12857,                0.15545,                0.64278,              0.0047134,              0.0047134,              0.0047134
                    537,                0.13593,                0.10542,                0.76652,                0.99839,                0.99848,                  0.995,                  0.995,                0.12254,                0.15197,                 0.6427,              0.0047035,              0.0047035,              0.0047035
                    538,                0.13513,                0.10587,                0.76744,                0.99839,                0.99848,                  0.995,                  0.995,                0.12447,                0.15799,                0.64272,              0.0046936,              0.0046936,              0.0046936
                    539,                0.13508,                0.10961,                0.76115,                0.99687,                0.99695,                 0.9938,                 0.9938,                0.12074,                0.15389,                 0.6427,              0.0046837,              0.0046837,              0.0046837
                    540,                 0.1309,                0.10675,                0.76407,                0.99687,                0.99695,                0.99498,                0.99498,                0.12345,                0.15935,                0.64276,              0.0046738,              0.0046738,              0.0046738
                    541,                0.13656,                0.10779,                0.75199,                0.99687,                0.99695,                  0.995,                  0.995,                0.12366,                0.15603,                0.64268,              0.0046639,              0.0046639,              0.0046639
                    542,                0.13207,                 0.1028,                0.75934,                0.99687,                0.99695,                  0.995,                  0.995,                0.11537,                0.14893,                0.64245,               0.004654,               0.004654,               0.004654
                    543,                0.13296,                0.10455,                0.76262,                0.99687,                0.99695,                  0.995,                  0.995,                0.11178,                0.14599,                 0.6423,              0.0046441,              0.0046441,              0.0046441
                    544,                0.13371,                0.10746,                0.76321,                0.99687,                0.99695,                0.99498,                0.99498,                0.12063,                 0.1534,                0.64253,              0.0046342,              0.0046342,              0.0046342
                    545,                0.13368,                0.10723,                0.76626,                0.99535,                0.99543,                0.99404,                0.99404,                0.13279,                 0.1581,                0.64289,              0.0046243,              0.0046243,              0.0046243
                    546,                0.13282,                0.10708,                0.76702,                0.99534,                0.99543,                0.99392,                0.99392,                0.13421,                0.16073,                0.64274,              0.0046144,              0.0046144,              0.0046144
                    547,                0.13854,                 0.1066,                0.76041,                0.99534,                0.99543,                0.99415,                0.99415,                 0.1358,                 0.1652,                0.64287,              0.0046045,              0.0046045,              0.0046045
                    548,                0.13688,                0.10687,                0.76294,                0.99687,                0.99695,                0.99498,                0.99498,                0.12543,                0.15666,                0.64277,              0.0045946,              0.0045946,              0.0045946
                    549,                0.12969,                0.10468,                0.76107,                0.99687,                0.99695,                0.99497,                0.99497,                0.12304,                0.15485,                0.64265,              0.0045847,              0.0045847,              0.0045847
                    550,                0.13147,                0.10165,                0.75947,                0.99687,                0.99695,                0.99498,                0.99498,                0.12097,                0.15375,                0.64264,              0.0045748,              0.0045748,              0.0045748
                    551,                0.12912,                0.10326,                0.76155,                0.99687,                0.99695,                0.99498,                0.99498,                 0.1273,                0.15631,                0.64281,              0.0045649,              0.0045649,              0.0045649
                    552,                0.13665,                 0.1065,                0.75586,                0.99687,                0.99695,                0.99498,                0.99498,                0.12973,                0.15944,                0.64253,               0.004555,               0.004555,               0.004555
                    553,                0.12986,                0.10272,                0.76114,                0.99687,                0.99695,                0.99497,                0.99497,                0.12224,                0.15861,                0.64232,              0.0045451,              0.0045451,              0.0045451
                    554,                0.13286,                0.10489,                0.77078,                0.99688,                0.99695,                0.99479,                0.99479,                0.12544,                0.16278,                0.64246,              0.0045352,              0.0045352,              0.0045352
                    555,                0.13314,                0.10562,                0.76143,                0.99687,                0.99695,                 0.9945,                 0.9945,                0.12184,                0.15642,                0.64247,              0.0045253,              0.0045253,              0.0045253
                    556,                0.13528,                0.10721,                0.76113,                0.99687,                0.99695,                0.99477,                0.99477,                0.12127,                0.15346,                 0.6426,              0.0045154,              0.0045154,              0.0045154
                    557,                  0.135,                0.10231,                0.76806,                0.99687,                0.99695,                0.99485,                0.99485,                 0.1265,                0.15519,                0.64274,              0.0045055,              0.0045055,              0.0045055
                    558,                 0.1332,                0.10216,                0.76382,                0.99687,                0.99695,                0.99476,                0.99476,                0.12366,                0.15232,                0.64264,              0.0044956,              0.0044956,              0.0044956
                    559,                0.13555,                0.10692,                0.77122,                0.99687,                0.99695,                0.99463,                0.99463,                0.11961,                0.15069,                0.64263,              0.0044857,              0.0044857,              0.0044857
                    560,                0.13581,                0.10631,                0.76017,                0.99687,                0.99695,                0.99454,                0.99454,                0.11934,                0.14852,                0.64269,              0.0044758,              0.0044758,              0.0044758
                    561,                0.13363,                0.10656,                0.76742,                0.99687,                0.99695,                0.99443,                0.99443,                0.11705,                0.14549,                0.64278,              0.0044659,              0.0044659,              0.0044659
                    562,                0.13229,                0.10328,                0.76092,                0.99686,                0.99695,                0.99427,                0.99427,                0.11457,                0.14668,                0.64283,               0.004456,               0.004456,               0.004456
                    563,                0.13072,                0.10453,                0.76115,                0.99687,                0.99695,                0.99454,                0.99454,                0.12149,                0.15134,                0.64278,              0.0044461,              0.0044461,              0.0044461
                    564,                0.13538,                0.10537,                0.75585,                0.99687,                0.99695,                0.99463,                0.99463,                0.11812,                0.14862,                0.64248,              0.0044362,              0.0044362,              0.0044362
                    565,                0.13019,                0.10625,                0.76412,                0.99687,                0.99695,                0.99454,                0.99454,                0.11649,                0.14495,                0.64243,              0.0044263,              0.0044263,              0.0044263
                    566,                0.13147,                0.10389,                0.76488,                0.99687,                0.99695,                0.99477,                0.99477,                0.11826,                0.14915,                0.64259,              0.0044164,              0.0044164,              0.0044164
                    567,                0.13293,                0.10574,                0.76101,                0.99687,                0.99695,                0.99472,                0.99472,                 0.1189,                0.15476,                0.64258,              0.0044065,              0.0044065,              0.0044065
                    568,                 0.1322,                0.10447,                 0.7554,                0.99687,                0.99695,                0.99489,                0.99489,                0.11918,                0.15388,                0.64257,              0.0043966,              0.0043966,              0.0043966
                    569,                0.13139,                0.10479,                0.74832,                0.99687,                0.99695,                0.99498,                0.99498,                0.12327,                0.15188,                 0.6427,              0.0043867,              0.0043867,              0.0043867
                    570,                0.13209,                0.10484,                0.76244,                0.99687,                0.99695,                0.99498,                0.99498,                0.12311,                 0.1513,                0.64272,              0.0043768,              0.0043768,              0.0043768
                    571,                0.13531,                0.10753,                 0.7667,                0.99687,                0.99695,                0.99497,                0.99497,                0.12561,                0.15156,                0.64277,              0.0043669,              0.0043669,              0.0043669
                    572,                0.13042,                0.10056,                0.76031,                0.99687,                0.99695,                0.99498,                0.99498,                  0.132,                 0.1653,                0.64274,              0.0043669,              0.0043669,              0.0043669
                    573,                0.13298,                0.10737,                0.75892,                0.99687,                0.99695,                0.99498,                0.99498,                0.12691,                0.15377,                0.64257,              0.0043471,              0.0043471,              0.0043471
                    574,                0.13179,                0.10805,                  0.754,                0.99687,                0.99695,                0.99474,                0.99474,                0.11832,                0.14925,                0.64237,              0.0043372,              0.0043372,              0.0043372
                    575,                0.12854,                0.10226,                 0.7626,                0.99687,                0.99695,                0.99457,                0.99457,                0.12244,                0.15144,                0.64239,              0.0043273,              0.0043273,              0.0043273
                    576,                 0.1301,                0.10526,                0.76487,                0.99687,                0.99695,                0.99462,                0.99462,                0.11935,                0.14808,                0.64246,              0.0043174,              0.0043174,              0.0043174
                    577,                0.12907,                0.10135,                0.76094,                0.99686,                0.99695,                0.99463,                0.99463,                0.12021,                0.14621,                0.64246,              0.0043075,              0.0043075,              0.0043075
                    578,                0.12649,                0.10253,                0.76952,                0.99687,                0.99695,                0.99451,                0.99451,                0.12046,                0.14675,                 0.6425,              0.0042976,              0.0042976,              0.0042976
                    579,                0.13203,                0.10358,                0.76675,                0.99687,                0.99695,                0.99474,                0.99474,                0.12593,                0.15111,                0.64269,              0.0042877,              0.0042877,              0.0042877
                    580,                0.13091,                0.10414,                0.75425,                0.99687,                0.99695,                0.99492,                0.99492,                0.12349,                0.15168,                0.64261,              0.0042778,              0.0042778,              0.0042778
                    581,                0.13134,                 0.1057,                0.76421,                0.99687,                0.99695,                0.99475,                0.99475,                0.12425,                0.15404,                0.64277,              0.0042679,              0.0042679,              0.0042679
                    582,                0.13436,                0.10592,                0.75895,                0.99687,                0.99695,                0.99465,                0.99465,                0.12336,                0.15725,                0.64265,               0.004258,               0.004258,               0.004258
                    583,                0.13266,                 0.1057,                0.75765,                0.99687,                0.99695,                0.99465,                0.99465,                0.12047,                0.15061,                 0.6426,              0.0042481,              0.0042481,              0.0042481
                    584,                0.13067,                0.10675,                0.75794,                0.99687,                0.99695,                0.99472,                0.99472,                0.11874,                0.15365,                0.64255,              0.0042382,              0.0042382,              0.0042382
                    585,                0.13269,                0.10639,                0.76591,                0.99687,                0.99695,                0.99494,                0.99494,                0.12462,                0.15501,                0.64267,              0.0042283,              0.0042283,              0.0042283
                    586,                0.12651,                0.10197,                0.76428,                0.99687,                0.99695,                0.99469,                0.99469,                0.12095,                0.14703,                0.64263,              0.0042184,              0.0042184,              0.0042184
                    587,                0.12816,                 0.1042,                0.75906,                0.99687,                0.99695,                0.99485,                0.99485,                0.12418,                0.14775,                0.64267,              0.0042085,              0.0042085,              0.0042085
                    588,                0.13031,                 0.1062,                0.76539,                0.99687,                0.99695,                0.99491,                0.99491,                0.12601,                0.15397,                0.64267,              0.0041986,              0.0041986,              0.0041986
                    589,                0.13461,                0.10546,                0.76251,                0.99687,                0.99695,                0.99469,                0.99469,                0.12633,                0.15428,                0.64277,              0.0041887,              0.0041887,              0.0041887
                    590,                0.13237,                0.10458,                0.76285,                0.99687,                0.99695,                 0.9946,                 0.9946,                0.12114,                0.15253,                0.64268,              0.0041788,              0.0041788,              0.0041788
                    591,                0.13705,                0.10591,                0.76621,                0.99687,                0.99695,                0.99433,                0.99433,                0.11089,                0.14475,                0.64263,              0.0041689,              0.0041689,              0.0041689
                    592,                0.12951,                0.10452,                0.76382,                0.99687,                0.99695,                0.99437,                0.99437,                0.11103,                0.14518,                0.64265,               0.004159,               0.004159,               0.004159
                    593,                0.12821,                 0.1043,                0.76042,                0.99687,                0.99695,                0.99446,                0.99446,                0.11144,                0.14446,                0.64249,              0.0041491,              0.0041491,              0.0041491
                    594,                0.13039,                0.10304,                0.76155,                0.99687,                0.99695,                0.99427,                0.99427,                0.11402,                0.14587,                0.64255,              0.0041392,              0.0041392,              0.0041392
                    595,                0.12758,                0.10226,                0.76015,                0.99687,                0.99695,                0.99432,                0.99432,                 0.1107,                0.14423,                0.64251,              0.0041293,              0.0041293,              0.0041293
                    596,                0.12846,                0.10032,                0.76849,                0.99687,                0.99695,                0.99446,                0.99446,                0.11319,                0.14463,                0.64249,              0.0041194,              0.0041194,              0.0041194
                    597,                0.13089,                0.10165,                0.75947,                0.99687,                0.99695,                0.99446,                0.99446,                0.11713,                0.15277,                0.64283,              0.0041095,              0.0041095,              0.0041095
                    598,                0.12579,                0.09988,                0.75948,                0.99687,                0.99695,                0.99454,                0.99454,                0.11947,                0.15269,                 0.6428,              0.0040996,              0.0040996,              0.0040996
                    599,                0.13062,                0.10071,                0.75935,                0.99687,                0.99695,                 0.9946,                 0.9946,                0.11873,                 0.1491,                0.64296,              0.0040897,              0.0040897,              0.0040897
                    600,                0.13123,                0.10307,                0.76737,                0.99687,                0.99695,                0.99491,                0.99491,                0.12102,                0.15144,                0.64275,              0.0040798,              0.0040798,              0.0040798
                    601,                0.13309,                0.10524,                0.76413,                0.99685,                0.99085,                0.99461,                0.99461,                0.12169,                0.14964,                0.64276,              0.0040699,              0.0040699,              0.0040699
                    602,                0.12626,                0.10185,                0.75965,                0.99687,                0.99695,                0.99494,                0.99494,                0.11874,                0.14903,                0.64282,                0.00406,                0.00406,                0.00406
                    603,                0.12799,                0.10487,                0.74958,                0.99686,                0.99695,                0.99459,                0.99459,                0.11763,                0.14712,                0.64265,              0.0040501,              0.0040501,              0.0040501
                    604,                0.13116,                 0.1036,                0.76346,                0.99686,                0.99695,                0.99451,                0.99451,                0.12571,                0.15009,                0.64273,              0.0040402,              0.0040402,              0.0040402
                    605,                0.12466,                0.10012,                0.74998,                0.99686,                0.99695,                0.99421,                0.99421,                0.12871,                0.15195,                0.64273,              0.0040303,              0.0040303,              0.0040303
                    606,                0.12663,                0.10184,                0.75347,                0.99687,                0.99695,                0.99405,                0.99405,                0.12929,                0.15325,                0.64269,              0.0040204,              0.0040204,              0.0040204
                    607,                0.12776,                0.09981,                0.76532,                0.99687,                0.99695,                0.99405,                0.99405,                0.12947,                0.15237,                0.64264,              0.0040105,              0.0040105,              0.0040105
                    608,                0.12975,                0.10241,                0.76164,                0.99687,                0.99695,                0.99458,                0.99458,                0.12457,                 0.1519,                0.64271,              0.0040006,              0.0040006,              0.0040006
                    609,                0.13076,                0.10379,                0.75871,                0.99687,                0.99695,                0.99471,                0.99471,                0.11711,                0.14764,                0.64281,              0.0039907,              0.0039907,              0.0039907
                    610,                0.12623,                0.10119,                0.76104,                0.99687,                0.99695,                 0.9948,                 0.9948,                 0.1212,                 0.1476,                 0.6429,              0.0039808,              0.0039808,              0.0039808
                    611,                0.12989,                0.10271,                0.75913,                0.99687,                0.99695,                0.99481,                0.99481,                0.12456,                0.14978,                0.64288,              0.0039709,              0.0039709,              0.0039709
                    612,                0.12973,                 0.1052,                0.77105,                0.99687,                0.99695,                0.99494,                0.99494,                0.11964,                0.14954,                0.64283,               0.003961,               0.003961,               0.003961
                    613,                0.12907,                0.10451,                0.76494,                0.99687,                0.99695,                0.99498,                0.99498,                0.11926,                0.14889,                0.64278,              0.0039511,              0.0039511,              0.0039511
                    614,                0.12533,                0.09894,                0.76055,                0.99687,                0.99695,                0.99494,                0.99494,                 0.1197,                0.15119,                0.64276,              0.0039412,              0.0039412,              0.0039412
                    615,                0.13107,                 0.1063,                 0.7577,                0.99687,                0.99695,                0.99492,                0.99492,                 0.1181,                0.15268,                0.64266,              0.0039313,              0.0039313,              0.0039313
                    616,                0.12796,                0.10582,                0.75584,                0.99686,                0.99695,                0.99485,                0.99485,                0.11832,                0.14867,                0.64252,              0.0039214,              0.0039214,              0.0039214
                    617,                0.12596,                0.10027,                0.76033,                0.99686,                0.99695,                0.99492,                0.99492,                0.12107,                0.15015,                0.64247,              0.0039115,              0.0039115,              0.0039115
                    618,                0.12499,                0.10156,                0.76221,                0.99686,                0.99695,                0.99479,                0.99479,                0.12622,                0.15347,                0.64264,              0.0039016,              0.0039016,              0.0039016
                    619,                0.12679,                0.10137,                0.76217,                0.99686,                0.99695,                0.99488,                0.99488,                0.12685,                0.15391,                0.64275,              0.0038917,              0.0038917,              0.0038917
                    620,                0.13004,                0.10117,                0.76811,                0.99686,                0.99695,                0.99488,                0.99488,                0.12559,                0.15135,                0.64278,              0.0038818,              0.0038818,              0.0038818
                    621,                0.12428,                0.10118,                0.75713,                0.99686,                0.99695,                0.99453,                0.99453,                0.12748,                0.15056,                0.64277,              0.0038719,              0.0038719,              0.0038719
                    622,                0.12484,                0.09913,                0.75357,                0.99686,                0.99695,                0.99489,                0.99489,                0.12983,                0.15308,                0.64275,               0.003862,               0.003862,               0.003862
                    623,                0.13012,                0.10429,                0.76228,                0.99686,                0.99695,                0.99495,                0.99495,                0.13037,                0.15412,                0.64265,              0.0038521,              0.0038521,              0.0038521
                    624,                0.12803,                0.10197,                0.76294,                0.99534,                0.99543,                0.99411,                0.99411,                0.12754,                0.15235,                0.64259,              0.0038422,              0.0038422,              0.0038422
                    625,                0.12659,                0.09963,                0.76518,                0.99687,                0.99695,                0.99497,                0.99497,                0.12414,                0.14769,                0.64261,              0.0038323,              0.0038323,              0.0038323
                    626,                0.12697,                0.10252,                0.76863,                0.99534,                0.99543,                0.99395,                0.99395,                0.12271,                0.14983,                0.64264,              0.0038224,              0.0038224,              0.0038224
                    627,                0.12464,                0.09771,                  0.762,                0.99534,                0.99543,                0.99356,                0.99356,                0.12675,                0.15218,                0.64261,              0.0038125,              0.0038125,              0.0038125
                    628,                0.12331,                0.09843,                0.76238,                0.99534,                0.99543,                0.99394,                0.99394,                0.12887,                0.15685,                0.64257,              0.0038026,              0.0038026,              0.0038026
                    629,                0.12978,                0.10433,                0.76329,                0.99381,                 0.9939,                0.99268,                0.99268,                0.12555,                0.15436,                0.64236,              0.0037927,              0.0037927,              0.0037927
                    630,                0.12449,                0.10117,                0.76023,                0.99381,                 0.9939,                0.99357,                0.99357,                0.12013,                0.15074,                0.64208,              0.0037828,              0.0037828,              0.0037828
                    631,                 0.1241,                0.09977,                 0.7592,                0.99533,                0.99543,                0.99442,                0.99442,                0.11996,                0.14867,                  0.642,              0.0037729,              0.0037729,              0.0037729
                    632,                0.12513,                0.09963,                0.76543,                0.99533,                0.99543,                0.99376,                0.99376,                0.12202,                0.14666,                0.64203,               0.003763,               0.003763,               0.003763
                    633,                0.12691,                0.10013,                0.76046,                0.99533,                0.99543,                0.99346,                0.99346,                0.12322,                0.14832,                0.64215,              0.0037531,              0.0037531,              0.0037531
                    634,                0.12687,                0.09851,                0.75727,                 0.9938,                 0.9939,                0.99196,                0.99196,                0.12106,                0.14799,                0.64211,              0.0037432,              0.0037432,              0.0037432
                    635,                0.12889,                0.10328,                0.76392,                 0.9938,                 0.9939,                0.99192,                0.99192,                0.11736,                0.14605,                0.64208,              0.0037333,              0.0037333,              0.0037333
                    636,                0.12582,                0.09894,                0.76172,                 0.9938,                 0.9939,                0.99194,                0.99194,                0.11464,                0.14853,                0.64217,              0.0037234,              0.0037234,              0.0037234
                    637,                0.13005,                0.10381,                0.75321,                0.99533,                0.99543,                0.99355,                0.99355,                0.11447,                0.15174,                 0.6422,              0.0037135,              0.0037135,              0.0037135
                    638,                0.12512,                0.09741,                0.75866,                0.99533,                0.99543,                0.99379,                0.99379,                0.11352,                0.14692,                0.64228,              0.0037036,              0.0037036,              0.0037036
                    639,                0.12688,                0.09956,                 0.7668,                 0.9938,                 0.9939,                0.99106,                0.99106,                0.11316,                0.14732,                0.64228,              0.0036937,              0.0036937,              0.0036937
                    640,                0.12679,                0.09953,                0.75618,                 0.9938,                 0.9939,                0.99232,                0.99232,                0.11757,                0.14699,                 0.6424,              0.0036838,              0.0036838,              0.0036838
                    641,                0.12539,                  0.098,                0.76483,                 0.9938,                 0.9939,                0.99174,                0.99174,                0.11828,                 0.1492,                0.64242,              0.0036739,              0.0036739,              0.0036739
                    642,                0.12489,                0.09753,                0.76795,                 0.9938,                 0.9939,                0.99063,                0.99063,                0.11726,                 0.1504,                0.64234,               0.003664,               0.003664,               0.003664
                    643,                0.12269,                0.09607,                0.76391,                 0.9938,                 0.9939,                0.99057,                0.99057,                0.11407,                 0.1481,                0.64229,              0.0036541,              0.0036541,              0.0036541
                    644,                0.12575,                0.09816,                0.75646,                 0.9938,                 0.9939,                0.99098,                0.99098,                0.11187,                0.14376,                0.64236,              0.0036442,              0.0036442,              0.0036442
                    645,                0.12565,                0.09808,                0.75764,                 0.9938,                 0.9939,                0.99289,                0.99289,                0.12064,                0.15227,                0.64246,              0.0036343,              0.0036343,              0.0036343
                    646,                0.12517,                0.09803,                0.75706,                0.99381,                 0.9939,                 0.9938,                 0.9938,                0.12159,                0.15193,                0.64244,              0.0036244,              0.0036244,              0.0036244
                    647,                0.12289,                0.09746,                0.76096,                0.99534,                0.99543,                0.99484,                0.99484,                0.12142,                0.15794,                0.64232,              0.0036145,              0.0036145,              0.0036145
                    648,                0.12638,                0.09768,                0.75225,                0.99687,                0.99695,                0.99356,                0.99356,                0.12218,                0.15882,                0.64223,              0.0036046,              0.0036046,              0.0036046
                    649,                0.12554,                0.09945,                0.76367,                0.99687,                0.99695,                0.99353,                0.99353,                0.11525,                0.14914,                0.64214,              0.0035947,              0.0035947,              0.0035947
                    650,                0.12587,                0.09653,                 0.7655,                0.99687,                0.99695,                0.99353,                0.99353,                0.11598,                0.14977,                0.64213,              0.0035848,              0.0035848,              0.0035848
                    651,                0.12401,                0.09726,                0.76475,                0.99687,                0.99695,                0.99353,                0.99353,                0.11754,                0.14954,                 0.6422,              0.0035749,              0.0035749,              0.0035749
                    652,                0.12261,                0.09667,                0.75761,                0.99535,                0.99543,                0.99244,                0.99244,                0.12239,                0.15122,                0.64228,               0.003565,               0.003565,               0.003565
                    653,                0.12421,                0.09859,                0.76581,                0.99535,                0.99543,                0.99275,                0.99275,                0.12142,                0.15027,                0.64235,              0.0035551,              0.0035551,              0.0035551
                    654,                0.12497,                0.09688,                0.76682,                0.99535,                0.99543,                0.99245,                0.99245,                0.12143,                0.15025,                 0.6424,              0.0035452,              0.0035452,              0.0035452
                    655,                0.12437,                0.09674,                 0.7605,                0.99535,                0.99543,                0.99227,                0.99227,                 0.1161,                0.14711,                 0.6424,              0.0035353,              0.0035353,              0.0035353
                    656,                0.12112,                 0.0983,                0.76297,                0.99535,                0.99543,                0.99234,                0.99234,                 0.1141,                0.14575,                0.64228,              0.0035254,              0.0035254,              0.0035254
                    657,                0.12583,                0.09858,                0.75142,                0.99535,                0.99543,                0.99258,                0.99258,                0.11358,                0.14443,                0.64219,              0.0035155,              0.0035155,              0.0035155
                    658,                0.12195,                0.09717,                 0.7584,                0.99535,                0.99543,                0.99332,                0.99332,                0.11103,                0.14153,                0.64214,              0.0035056,              0.0035056,              0.0035056
                    659,                 0.1215,                0.09417,                0.76164,                0.99535,                0.99543,                0.99427,                0.99427,                0.11017,                0.14145,                0.64211,              0.0034957,              0.0034957,              0.0034957
                    660,                0.12263,                0.09558,                0.76231,                0.99535,                0.99543,                0.99404,                0.99404,                 0.1165,                0.14994,                0.64226,              0.0034858,              0.0034858,              0.0034858
